spp	x	y
Oenocarpus bataua	-76.339451	0.487919
Oenocarpus bataua	-76.376458	0.497992
Oenocarpus bataua	-76.371699	0.503377
Oenocarpus bataua	-76.376034	0.508296
Oenocarpus bataua	-72.417909	3.745568
Oenocarpus bataua	-72.342404	3.911897
Oenocarpus bataua	-72.491619	3.780502
Oenocarpus bataua	-72.518518	3.769404
Oenocarpus bataua	-72.455395	3.760018
Oenocarpus bataua	-73.701486	7.301931
Oenocarpus bataua	-72.1614	5.6792
Oenocarpus bataua	-73.906533	3.262248
Oenocarpus bataua	-77.340761	6.012954
Oenocarpus bataua	-52.27922	4.61035
Oenocarpus bataua	-78.627116	1.245776
Oenocarpus bataua	-73.29907	4.604364
Oenocarpus bataua	-73.291957	4.651389
Oenocarpus bataua	-73.535347	7.563552
Oenocarpus bataua	-75.606232	1.61438
Oenocarpus bataua	-77.281106	-2.786372
Oenocarpus bataua	-76.524639	5.750861
Oenocarpus bataua	-52.517707	4.81772
Oenocarpus bataua	-72.928575	4.560193
Oenocarpus bataua	-73.278005	7.06964
Oenocarpus bataua	-74.728611	-0.012917
Oenocarpus bataua	-72.45622	0.061957
Oenocarpus bataua	-67.714563	-15.846799
Oenocarpus bataua	-77.814511	-0.974169
Oenocarpus bataua	-54.441038	5.06734
Oenocarpus bataua	-76.747064	0.563828
Oenocarpus bataua	-76.661111	5.686944
Oenocarpus bataua	-73.764977	6.713844
Oenocarpus bataua	-74.229262	2.746524
Oenocarpus bataua	-73.94675	3.33275
Oenocarpus bataua	-73.737222	2.711944
Oenocarpus bataua	-73.235017	4.73977
Oenocarpus bataua	-74.131083	1.992278
Oenocarpus bataua	-74.097111	2.049306
Oenocarpus bataua	-73.988194	1.991833
Oenocarpus bataua	-74.01675	1.978389
Oenocarpus bataua	-74.072278	2.012556
Oenocarpus bataua	-74.170083	1.99425
Oenocarpus bataua	-53.187428	3.634016
Oenocarpus bataua	-69.98893	5.23217
Oenocarpus bataua	-75.8696	1.467488
Oenocarpus bataua	-71.50488	3.797143
Oenocarpus bataua	-71.418236	3.763911
Oenocarpus bataua	-71.415073	3.766692
Oenocarpus bataua	-71.514924	3.839648
Oenocarpus bataua	-71.414425	3.813899
Oenocarpus bataua	-71.440357	3.740475
Oenocarpus bataua	-75.010743	5.990341
Oenocarpus bataua	-74.999968	5.986443
Oenocarpus bataua	-74.872553	5.963549
Oenocarpus bataua	-74.853583	5.941068
Oenocarpus bataua	-59.769738	-2.44954
Oenocarpus bataua	-73.090278	2.228139
Oenocarpus bataua	-75.076823	6.007216
Oenocarpus bataua	-75.085069	6.009826
Oenocarpus bataua	-74.850841	5.916625
Oenocarpus bataua	-52.32624	4.94032
Oenocarpus bataua	-74.948491	6.295883
Oenocarpus bataua	-74.93659	6.28429
Oenocarpus bataua	-74.994861	6.308111
Oenocarpus bataua	-73.854641	4.347764
Oenocarpus bataua	-73.731441	4.114489
Oenocarpus bataua	-73.710349	4.141033
Oenocarpus bataua	-73.708246	4.137877
Oenocarpus bataua	-73.817531	4.243167
Oenocarpus bataua	-73.208094	3.951927
Oenocarpus bataua	-76.30363	0.556031
Oenocarpus bataua	-76.260022	0.559246
Oenocarpus bataua	-76.288613	0.531675
Oenocarpus bataua	-57.117675	2.776403
Oenocarpus bataua	-72.578025	-7.740846
Oenocarpus bataua	-76.859556	7.463111
Oenocarpus bataua	-73.50399	7.34503
Oenocarpus bataua	-52.34367	4.83141
Oenocarpus bataua	-71.912411	3.879486
Oenocarpus bataua	-71.801158	3.772864
Oenocarpus bataua	-74.29466	-0.01547
Oenocarpus bataua	-74.42967	-0.2855
Oenocarpus bataua	-69.02913	4.57499
Oenocarpus bataua	-72.53948	-1.77064
Oenocarpus bataua	-72.13444	-1.90566
Oenocarpus bataua	-71.99943	3.08984
Oenocarpus bataua	-71.45938	-2.17568
Oenocarpus bataua	-71.99943	-2.17568
Oenocarpus bataua	-74.6997	7.41027
Oenocarpus bataua	-71.99943	-1.90566
Oenocarpus bataua	-72.26946	-1.50062
Oenocarpus bataua	-74.6997	0.38957
Oenocarpus bataua	-74.970694	5.772667
Oenocarpus bataua	-72.736972	1.042139
Oenocarpus bataua	-74.095117	7.138367
Oenocarpus bataua	-76.650152	2.564553
Oenocarpus bataua	-71.32436	1.06464
Oenocarpus bataua	-69.29916	4.71
Oenocarpus bataua	-76.85992	4.71
Oenocarpus bataua	-73.88962	6.33017
Oenocarpus bataua	-69.97423	-2.98577
Oenocarpus bataua	-71.32436	1.19965
Oenocarpus bataua	-73.07954	7.54529
Oenocarpus bataua	-76.7249	5.92513
Oenocarpus bataua	-74.268278	6.080139
Oenocarpus bataua	-76.1355	1.602333
Oenocarpus bataua	-76.486472	7.186944
Oenocarpus bataua	-73.63885	3.628389
Oenocarpus bataua	-73.63909	3.608444
Oenocarpus bataua	-76.169267	-0.065632
Oenocarpus bataua	-79.000307	-0.12548
Oenocarpus bataua	-71.969603	6.954489
Oenocarpus bataua	-67.94903	3.35987
Oenocarpus bataua	-76.7249	0.92963
Oenocarpus bataua	-70.91932	0.25456
Oenocarpus bataua	-72.6745	-1.23059
Oenocarpus bataua	-72.6745	-0.55552
Oenocarpus bataua	-70.78431	-0.01547
Oenocarpus bataua	-72.13444	2.81981
Oenocarpus bataua	-72.40447	2.41477
Oenocarpus bataua	-72.80951	-1.3656
Oenocarpus bataua	-78.532	-3.555
Oenocarpus bataua	-79.003	-4.032
Oenocarpus bataua	-78.932	-4.035
Oenocarpus bataua	-78.921	-4.046
Oenocarpus bataua	-80.018	-3.808
Oenocarpus bataua	-76.861694	5.108222
Oenocarpus bataua	-78.652	-4.114
Oenocarpus bataua	-55.922778	-9.795833
Oenocarpus bataua	-76.644222	5.601111
Oenocarpus bataua	-77.195138	8.233639
Oenocarpus bataua	-70.27275	4.83925
Oenocarpus bataua	-77.408753	5.608278
Oenocarpus bataua	-53.4	5.2
Oenocarpus bataua	-75.921111	1.601389
Oenocarpus bataua	-59.0095	-2.10791
Oenocarpus bataua	-77.415639	8.588222
Oenocarpus bataua	-75.94286	1.41469
Oenocarpus bataua	-69.898611	-4.005694
Oenocarpus bataua	-78.972259	0.765466
Oenocarpus bataua	-80.064242	0.716042
Oenocarpus bataua	-79.178357	0.632429
Oenocarpus bataua	-76.673778	5.023667
Oenocarpus bataua	-49.713611	-2.275278
Oenocarpus bataua	-79.877861	-0.716737
Oenocarpus bataua	-78.743822	1.015426
Oenocarpus bataua	-79.38	-0.01
Oenocarpus bataua	-79.05	-0.3
Oenocarpus bataua	-79.04	-0.3
Oenocarpus bataua	-79.13	-0.27
Oenocarpus bataua	-73.05	2.336944
Oenocarpus bataua	-77.070932	-0.642987
Oenocarpus bataua	-77.095256	-0.620146
Oenocarpus bataua	-75.657944	-0.357139
Oenocarpus bataua	-75.702717	-0.334281
Oenocarpus bataua	-75.702866	-0.332575
Oenocarpus bataua	-77.504995	0.200191
Oenocarpus bataua	-68.82	-12.51
Oenocarpus bataua	-68.84	-12.5
Oenocarpus bataua	-68.87	-12.59
Oenocarpus bataua	-68.88	-12.59
Oenocarpus bataua	-68.87	-12.56
Oenocarpus bataua	-68.78	-12.52
Oenocarpus bataua	-69.53	-11.04
Oenocarpus bataua	-69.57	-11.01
Oenocarpus bataua	-69.53	-10.99
Oenocarpus bataua	-69.57	-11.05
Oenocarpus bataua	-69.56	-11.19
Oenocarpus bataua	-69.33	-12.65
Oenocarpus bataua	-69.45	-12.69
Oenocarpus bataua	-69.68	-12.86
Oenocarpus bataua	-69.76	-12.89
Oenocarpus bataua	-69.08	-12.47
Oenocarpus bataua	-70.18	-12.88
Oenocarpus bataua	-70.19	-12.83
Oenocarpus bataua	-70.33	-13.03
Oenocarpus bataua	-77.215167	4.078333
Oenocarpus bataua	-77.289983	-2.338659
Oenocarpus bataua	-76.631729	-2.462559
Oenocarpus bataua	-70.336	-13.034
Oenocarpus bataua	-74.68	-5.24
Oenocarpus bataua	-76.7	5.39
Oenocarpus bataua	-76.76	5.38
Oenocarpus bataua	-76.75	5.43
Oenocarpus bataua	-73.69	-11.22
Oenocarpus bataua	-73.59	-11.19
Oenocarpus bataua	-77.25	4.11
Oenocarpus bataua	-77.18	4.06
Oenocarpus bataua	-77.16	4.06
Oenocarpus bataua	-77.14	4.03
Oenocarpus bataua	-77.19	4.03
Oenocarpus bataua	-77.21	3.99
Oenocarpus bataua	-77.268	4.09
Oenocarpus bataua	-76.77	-2.54
Oenocarpus bataua	-76.92	-2.44
Oenocarpus bataua	-76.86	-2.54
Oenocarpus bataua	-76.86	-2.55
Oenocarpus bataua	-76.79	-2.57
Oenocarpus bataua	-76.8	-2.54
Oenocarpus bataua	-76.5605	6.699083
Oenocarpus bataua	-54.413558	4.628367
Oenocarpus bataua	-72.1253	-0.0072
Oenocarpus bataua	-72.4256	-0.2428
Oenocarpus bataua	-72.1122	-0.0206
Oenocarpus bataua	-72.4094	-0.2533
Oenocarpus bataua	-72.5531	0.0731
Oenocarpus bataua	-65.49	-16.52
Oenocarpus bataua	-65.51	-16.51
Oenocarpus bataua	-65.91	-16.39
Oenocarpus bataua	-65.86	-16.36
Oenocarpus bataua	-76.522778	5.7495
Oenocarpus bataua	-68.683948	-12.673313
Oenocarpus bataua	-72.898904	5.25198
Oenocarpus bataua	-69.716667	-1.316667
Oenocarpus bataua	-64.77	-17.1
Oenocarpus bataua	-64.74	-17.03
Oenocarpus bataua	-64.75	-17.05
Oenocarpus bataua	-64.76	-17.07
Oenocarpus bataua	-64.81	-16.98
Oenocarpus bataua	-68.46	-15.01
Oenocarpus bataua	-68.45	-15.01
Oenocarpus bataua	-68.3	-15.03
Oenocarpus bataua	-68.32	-15.06
Oenocarpus bataua	-68.57	-14.78
Oenocarpus bataua	-54.40236	4.47565
Oenocarpus bataua	-75.031581	7.361128
Oenocarpus bataua	-79.360978	-2.559279
