spp	x	y
Euterpe oleracea	-51.71802	4.25737
Euterpe oleracea	-51.75083	4.00284
Euterpe oleracea	-51.6785	4.03964
Euterpe oleracea	-52.31903	4.62666
Euterpe oleracea	-54.694947	5.925999
Euterpe oleracea	-53.18636	3.62146
Euterpe oleracea	-68.216389	3.958889
Euterpe oleracea	-45.793537	-1.305945
Euterpe oleracea	-52.359692	4.663244
Euterpe oleracea	-54.40248	-2.058178
Euterpe oleracea	-73.701133	7.302292
Euterpe oleracea	-52.59574	3.988811
Euterpe oleracea	-74.908364	5.821553
Euterpe oleracea	-53.19894	3.6403
Euterpe oleracea	-58.954625	4.234193
Euterpe oleracea	-77.37968	6.26673
Euterpe oleracea	-76.913611	5.247167
Euterpe oleracea	-79.237889	-0.393741
Euterpe oleracea	-73.867269	7.386804
Euterpe oleracea	-78.627116	1.245776
Euterpe oleracea	-75.980806	1.304438
Euterpe oleracea	-77.886374	8.116733
Euterpe oleracea	-53.33327	3.59826
Euterpe oleracea	-52.159275	4.645063
Euterpe oleracea	-75.606232	1.61438
Euterpe oleracea	-77.25784	3.54065
Euterpe oleracea	-77.24323	3.52189
Euterpe oleracea	-77.25656	3.5418
Euterpe oleracea	-60.053177	-2.801246
Euterpe oleracea	-76.524639	5.750861
Euterpe oleracea	-76.939444	6.866389
Euterpe oleracea	-73.028428	4.485371
Euterpe oleracea	-72.876164	4.47877
Euterpe oleracea	-72.945166	4.25208
Euterpe oleracea	-72.932255	4.452928
Euterpe oleracea	-73.006964	4.27863
Euterpe oleracea	-53.27553	3.60126
Euterpe oleracea	-53.27402	3.57905
Euterpe oleracea	-49.505469	-2.581314
Euterpe oleracea	-41.536389	-20.761389
Euterpe oleracea	-53.23046	3.46976
Euterpe oleracea	-53.21088	3.57868
Euterpe oleracea	-41.583333	-21.083333
Euterpe oleracea	-54.911389	-3.053889
Euterpe oleracea	-51.658056	0.966111
Euterpe oleracea	-51.658056	-0.966111
Euterpe oleracea	-53.2246	3.62963
Euterpe oleracea	-55.210861	5.455858
Euterpe oleracea	-71.404327	3.778632
Euterpe oleracea	-71.48242	3.811431
Euterpe oleracea	-71.438962	3.823433
Euterpe oleracea	-71.442121	3.791386
Euterpe oleracea	-71.440357	3.740475
Euterpe oleracea	-71.512297	3.842798
Euterpe oleracea	-71.500963	3.797357
Euterpe oleracea	-71.41544	3.813686
Euterpe oleracea	-40.050332	-19.044341
Euterpe oleracea	-74.117194	6.445056
Euterpe oleracea	-74.132283	6.428683
Euterpe oleracea	-48.336111	-1.295555
Euterpe oleracea	-48.506377	-1.464823
Euterpe oleracea	-60.309538	-3.084201
Euterpe oleracea	-59.923133	-2.999789
Euterpe oleracea	-55.026295	-2.785065
Euterpe oleracea	-77.899278	2.564
Euterpe oleracea	-57.304406	3.390891
Euterpe oleracea	-57.21114	3.076823
Euterpe oleracea	-57.21326	2.9672
Euterpe oleracea	-57.013008	2.566108
Euterpe oleracea	-57.117675	2.776403
Euterpe oleracea	-57.289986	3.273014
Euterpe oleracea	-62.062798	-3.840105
Euterpe oleracea	-77.94002	2.54979
