spp	x	y
Bertholletia excelsa	-63.2272223	-8.9027778
Bertholletia excelsa	-62.9525	-9.1794445
Bertholletia excelsa	-47.9197223	-15.6308334
Bertholletia excelsa	-51.3786111	-6.6758334
Bertholletia excelsa	-61.643611	-9.635278
Bertholletia excelsa	-52.6038889	-5.9525
Bertholletia excelsa	-60.900002	2.43
Bertholletia excelsa	-60.9966666	-2.3766667
Bertholletia excelsa	-61.609722	-2.006389
Bertholletia excelsa	-66.25925	-11.132976
Bertholletia excelsa	-60.366	-3.14
Bertholletia excelsa	-55.104669	-1.94336
Bertholletia excelsa	-67.650233	-10.356284
Bertholletia excelsa	-67.460728	-8.697843
Bertholletia excelsa	-66.320092	-11.381082
Bertholletia excelsa	-68.561442	-12.018287
Bertholletia excelsa	-64.802998	-14.910769
Bertholletia excelsa	-67.659385	-9.661591
Bertholletia excelsa	-66.013382	-11.199298
Bertholletia excelsa	-69.132216	-11.56442
Bertholletia excelsa	-69.669459	-13.004667
Bertholletia excelsa	-68.291336	-10.198578
Bertholletia excelsa	-64.194722	-11.890278
Bertholletia excelsa	-55.140342	-1.96057
Bertholletia excelsa	-65.795953	-10.803257
Bertholletia excelsa	-69.092754	-12.318103
Bertholletia excelsa	-53.734601	-4.477269
Bertholletia excelsa	-59.826456	-3.168627
Bertholletia excelsa	-69.038249	-12.378432
Bertholletia excelsa	-59.880381	-3.182486
Bertholletia excelsa	-66.416452	-10.385359
Bertholletia excelsa	-66.311017	-10.428888
Bertholletia excelsa	-66.2357	-10.527521
Bertholletia excelsa	-60.871071	-2.992176
Bertholletia excelsa	-48.25672	-1.5856
Bertholletia excelsa	-55.970336	-9.404253
Bertholletia excelsa	-66.348375	-11.17101
Bertholletia excelsa	-65.874224	-11.113686
Bertholletia excelsa	-60.547225	-2.67048
Bertholletia excelsa	-62.308611	-5.784444
Bertholletia excelsa	-60.543985	-3.261517
Bertholletia excelsa	-60.638434	-3.276612
Bertholletia excelsa	-58.595633	-3.124165
Bertholletia excelsa	-48.586283	-1.525051
Bertholletia excelsa	-66.07236	-11.1836
Bertholletia excelsa	-52.310672	4.736985
Bertholletia excelsa	-49.826959	-6.140992
Bertholletia excelsa	-49.998175	-6.041191
Bertholletia excelsa	-67.103143	-11.869312
Bertholletia excelsa	-67.098671	-12.054586
Bertholletia excelsa	-67.34555	-11.496277
Bertholletia excelsa	-67.020617	-12.199091
Bertholletia excelsa	-67.376418	-11.466563
Bertholletia excelsa	-66.660328	-11.32332
Bertholletia excelsa	-67.386806	-11.393766
Bertholletia excelsa	-59.887494	-3.686609
Bertholletia excelsa	-60.001061	-3.164939
Bertholletia excelsa	-60.344866	-3.518469
Bertholletia excelsa	-55.967193	-9.458083
Bertholletia excelsa	-60.467312	-3.083372
Bertholletia excelsa	-67.937281	-9.886525
Bertholletia excelsa	-65.860675	-11.018848
Bertholletia excelsa	-66.059169	-10.961134
Bertholletia excelsa	-67.877752	-9.91374
Bertholletia excelsa	-73.514751	4.173192
Bertholletia excelsa	-60.88956	-3.362549
Bertholletia excelsa	-65.211379	-10.833051
Bertholletia excelsa	-59.731119	-1.51615
Bertholletia excelsa	-56.060592	-9.265453
Bertholletia excelsa	-70.321016	-4.332863
Bertholletia excelsa	-73.107	7.108
Bertholletia excelsa	-62.90785	-9.946835
Bertholletia excelsa	-43.358792	-22.998917
Bertholletia excelsa	-68.910836	-11.386586
Bertholletia excelsa	-60.922263	-2.700573
Bertholletia excelsa	-60.683272	-4.015166
Bertholletia excelsa	-60.149984	-3.046364
Bertholletia excelsa	-66.151303	-11.11594
Bertholletia excelsa	-69.436166	-12.807722
Bertholletia excelsa	-67.914078	-9.96689
Bertholletia excelsa	-55.848041	-9.623598
Bertholletia excelsa	-55.885661	-9.63902
Bertholletia excelsa	-75.517536	1.64565
Bertholletia excelsa	-69.318614	-12.115242
Bertholletia excelsa	-69.011995	-12.024297
Bertholletia excelsa	-66.013236	-11.056611
Bertholletia excelsa	-49.882877	-6.371323
Bertholletia excelsa	-50.355387	-5.84936
Bertholletia excelsa	-60.820968	-2.741568
