spp	x	y
Iriartea deltoidea	-69.679562	-12.04676
Iriartea deltoidea	-71.185118	-12.517828
Iriartea deltoidea	-69.519328	-12.933393
Iriartea deltoidea	-69.361862	-12.860602
Iriartea deltoidea	-69.50235	-12.976127
Iriartea deltoidea	-77.592261	-1.104206
Iriartea deltoidea	-68.025411	-14.186454
Iriartea deltoidea	-69.335234	-12.79033
Iriartea deltoidea	-67.924392	-14.180888
Iriartea deltoidea	-55.906206	-9.562581
Iriartea deltoidea	-71.232855	-12.000378
Iriartea deltoidea	-71.417122	-12.872774
Iriartea deltoidea	-69.17858	-12.64715
Iriartea deltoidea	-79.081654	-0.271834
Iriartea deltoidea	-71.401183	-12.795513
Iriartea deltoidea	-76.861467	3.603062
Iriartea deltoidea	-73.660379	-7.443748
Iriartea deltoidea	-73.702985	-7.462524
Iriartea deltoidea	-73.671331	-7.451928
Iriartea deltoidea	-84.532395	10.204388
Iriartea deltoidea	-83.778676	10.158321
Iriartea deltoidea	-79.678018	0.001137
Iriartea deltoidea	-77.997171	-1.476233
Iriartea deltoidea	-73.008989	-7.562994
Iriartea deltoidea	-84.117661	10.417366
Iriartea deltoidea	-73.793192	-12.7244
Iriartea deltoidea	-73.724569	-12.589226
Iriartea deltoidea	-77.916887	-1.651969
Iriartea deltoidea	-77.84443	-1.507146
Iriartea deltoidea	-79.766749	-0.340325
Iriartea deltoidea	-78.997625	9.32941
Iriartea deltoidea	-84.989924	10.705497
Iriartea deltoidea	-76.154869	-0.015697
Iriartea deltoidea	-64.754196	-17.280263
Iriartea deltoidea	-76.570832	3.450195
Iriartea deltoidea	-65.237667	-17.406166
Iriartea deltoidea	-77.431555	-0.010217
Iriartea deltoidea	-70.081379	-12.570362
Iriartea deltoidea	-70.685401	-12.436249
Iriartea deltoidea	-83.534067	10.056587
Iriartea deltoidea	-77.396839	-1.037776
Iriartea deltoidea	-83.591506	10.1115
Iriartea deltoidea	-76.423272	-0.497355
Iriartea deltoidea	-69.532682	-12.051343
Iriartea deltoidea	-83.36377	8.750175
Iriartea deltoidea	-84.210093	10.294631
Iriartea deltoidea	-71.723036	-12.040649
Iriartea deltoidea	-78.457299	-3.532376
Iriartea deltoidea	-68.93488	-11.204142
Iriartea deltoidea	-76.624442	-0.620955
Iriartea deltoidea	-77.864564	-1.354482
