spp	x	y
Eschweilera coriacea	-73.75	-4.9166667
Eschweilera coriacea	-75.43	-0.9
Eschweilera coriacea	-76.11666	-0.35
Eschweilera coriacea	-76.26666	-0.3
Eschweilera coriacea	-78.23555	-3.28055
Eschweilera coriacea	-67.26861	-11.08555
Eschweilera coriacea	-77.29444	0.06888
Eschweilera coriacea	-77.91666	-2.53333
Eschweilera coriacea	-67.91555	-14.17361
Eschweilera coriacea	-68.4572222	-15.0366666
Eschweilera coriacea	-69.28333	-12.83333
Eschweilera coriacea	-76.18333	0.01666
Eschweilera coriacea	-68.4858333	-15.1380555
Eschweilera coriacea	-76.36666	-0.55
Eschweilera coriacea	-78.33333	1.11666
Eschweilera coriacea	-77.01666	-0.41666
Eschweilera coriacea	-75.9666667	-0.75
Eschweilera coriacea	-72.0002667	-3.0003
Eschweilera coriacea	-73.0005	-4.0008833
Eschweilera coriacea	-75.32166	-10.19416
Eschweilera coriacea	-75.10833	-10.49277
Eschweilera coriacea	-75.09944	-10.39388
Eschweilera coriacea	-77.476	-2.538
Eschweilera coriacea	-69.5677778	-13.1347222
Eschweilera coriacea	-75.4	-10.5667
Eschweilera coriacea	-67.6667	-11.3333
Eschweilera coriacea	-78.1869	-1.4628
Eschweilera coriacea	-63	-5
Eschweilera coriacea	-53	-4
Eschweilera coriacea	-76.5	3.75
Eschweilera coriacea	-52.9708	3.8558
Eschweilera coriacea	-75.5	7
Eschweilera coriacea	-66.13333	5.69583
Eschweilera coriacea	-52.11667	3.43333
Eschweilera coriacea	-52.93333	5.26667
Eschweilera coriacea	-62.63	4.28
Eschweilera coriacea	-63.8608333	-8.6847222
Eschweilera coriacea	-63.185	-9.1838889
Eschweilera coriacea	-63.1652778	-8.9538889
Eschweilera coriacea	-63.2272223	-8.9027778
Eschweilera coriacea	-48.1841666	-5.3166667
Eschweilera coriacea	-77.9166667	-0.5
Eschweilera coriacea	-65.5	-16.5
Eschweilera coriacea	-67.92972	3.63638
Eschweilera coriacea	-75.10583	-10.44555
Eschweilera coriacea	-69.2883333	-12.8441666
Eschweilera coriacea	-69.2958333	-12.8383333
