spp	x	y
Licania apetala	-44.990002	-12.1528
Licania apetala	-67.6333333	-9.75
Licania apetala	-77.935	-2.7075
Licania apetala	-76.95	-1.6666667
Licania apetala	-77.29444	0.06888
Licania apetala	-67.43305	3.04888
Licania apetala	-70	-3.03333
Licania apetala	-69.05	-12.55
Licania apetala	-75	-9.8333333
Licania apetala	-75	-8.66666
Licania apetala	-60.08333	-2.31666
Licania apetala	-67.56666	4.90138
Licania apetala	-67.23333	6.75
Licania apetala	-63.51666	5.08333
Licania apetala	-67.43333	3.61666
Licania apetala	-67.09666	6.23833
Licania apetala	-74.9833333	6.0333333
Licania apetala	-67.75	5.26666
Licania apetala	-59.5	5.83333
Licania apetala	-59.16666	2.16666
Licania apetala	-66.91666	1.96666
Licania apetala	-61.16666	9.56666
Licania apetala	-64.21666	5.33333
Licania apetala	-64.43333	5.95
Licania apetala	-66.4	1.41666
Licania apetala	-67.6666667	4
Licania apetala	-47.5913889	-15.5905555
Licania apetala	-59.13333	2.43333
Licania apetala	-59.63333	4.18333
Licania apetala	-67.63333	3.8
Licania apetala	-73.41666	-3.8
Licania apetala	-73.26611	-3.74694
Licania apetala	-69.83333	-13.5
Licania apetala	-70.25	-3.7833333
Licania apetala	-67.63333	4.55
Licania apetala	-74.89714597	-3.367016036
Licania apetala	-73.42917	-3.96422
Licania apetala	-52.52	-4.82
Licania apetala	-45.938086	-3.166032
Licania apetala	-42.893611	-10.110833
Licania apetala	-55.3036111	-19.6841666
Licania apetala	-48.5916666	-2.675
Licania apetala	-45.4833333	-11.8666667
Licania apetala	-38.510799	-12.9711
Licania apetala	-42.504398	-10.0031
Licania apetala	-42.260278	-4.905556
Licania apetala	-48.0247223	-16.5066667
Licania apetala	-56.39	-18.59
Licania apetala	-55.849444	-9.446389
Licania apetala	-57.021667	-9.223333
Licania apetala	-55.19829941	-9.95028019
Licania apetala	-55.462778	-11.303889
Licania apetala	-50.99	-12.47
Licania apetala	-52.36	-14.72
Licania apetala	-50.93	-12.32
Licania apetala	-52.14	-14.85
Licania apetala	-50.93	-12.7
Licania apetala	-60.89970016	-12.55220032
Licania apetala	-50.92810059	-17.79809952
Licania apetala	-60.308381	-2.407225
Licania apetala	-61.269539	-3.006653
Licania apetala	-47.481667	-9.981111
Licania apetala	-61.833333	3.583333
Licania apetala	-61.92725	1.099
Licania apetala	-60.656389	1.384361
Licania apetala	-61.516667	3.35
Licania apetala	-60.435555	3.450277
Licania apetala	-44.358611	-3.3925
Licania apetala	-47.935278	-16.783333
Licania apetala	-43.330002	-9.27861
Licania apetala	-56.622799	-16.256701
Licania apetala	-57.2	3.22
Licania apetala	-39.409401	-7.23417
Licania apetala	-44.82	-4.31981
Licania apetala	-75.4666667	-0.0166667
Licania apetala	-60.9125	-13.59416
Licania apetala	-68.2	-13.6666667
Licania apetala	-59	-1
Licania apetala	-44.054199	-2.56194
Licania apetala	-47.513333	-6.8644444
Licania apetala	-67.5272223	6.8866666
Licania apetala	-68.91333	-12.95305
Licania apetala	-78.33972	-5.05555
Licania apetala	-67.15	6.21666
Licania apetala	-69.68333	-12.78333
Licania apetala	-66.91666	7.2
Licania apetala	-52.7	4.03333
