spp	x	y
Euterpe precatoria	-72.732223	4.549423
Euterpe precatoria	-72.785808	4.532884
Euterpe precatoria	-72.787423	4.546834
Euterpe precatoria	-72.927747	4.374497
Euterpe precatoria	-72.885299	4.393273
Euterpe precatoria	-73.080539	4.458101
Euterpe precatoria	-72.89696	4.422007
Euterpe precatoria	-72.817472	4.342224
Euterpe precatoria	-72.823266	4.389783
Euterpe precatoria	-61.432247	-1.907418
Euterpe precatoria	-82.423812	8.785011
Euterpe precatoria	-73.070847	4.45855
Euterpe precatoria	-73.084397	4.36954
Euterpe precatoria	-76.337583	0.43553
Euterpe precatoria	-76.331591	0.440901
Euterpe precatoria	-60.226405	-3.225614
Euterpe precatoria	-69.935555	-9.363056
Euterpe precatoria	-74.678667	-0.044444
Euterpe precatoria	-59.504167	-10.056944
Euterpe precatoria	-88.762448	16.990079
Euterpe precatoria	-71.39655	-12.898683
Euterpe precatoria	-75.398768	1.522594
Euterpe precatoria	-67.8414	-14.102622
Euterpe precatoria	-72.915986	-3.255741
Euterpe precatoria	-76.284778	0.541189
Euterpe precatoria	-73.653603	6.66986
Euterpe precatoria	-73.719632	6.962574
Euterpe precatoria	-73.658932	6.846332
Euterpe precatoria	-73.669276	7.010547
Euterpe precatoria	-73.585747	6.920987
Euterpe precatoria	-73.55925	6.956946
Euterpe precatoria	-72.38513	5.51718
Euterpe precatoria	-76.661111	5.686944
Euterpe precatoria	-73.563701	7.089985
Euterpe precatoria	-73.675709	6.99217
Euterpe precatoria	-73.581163	6.977549
Euterpe precatoria	-73.60063	6.994206
Euterpe precatoria	-73.5936	6.804741
Euterpe precatoria	-73.693329	6.754682
Euterpe precatoria	-73.581802	7.049813
Euterpe precatoria	-73.847274	6.883858
Euterpe precatoria	-73.649852	7.082857
Euterpe precatoria	-73.541177	7.12488
Euterpe precatoria	-73.588899	7.134653
Euterpe precatoria	-73.775432	6.902491
Euterpe precatoria	-73.789137	6.756566
Euterpe precatoria	-73.629762	7.003096
Euterpe precatoria	-74.244095	2.737552
Euterpe precatoria	-73.896333	3.101889
Euterpe precatoria	-71.506669	-13.039552
Euterpe precatoria	-71.348038	-12.673212
Euterpe precatoria	-69.352383	-12.883216
Euterpe precatoria	-74.096889	2.044611
Euterpe precatoria	-74.152444	1.996417
Euterpe precatoria	-74.039722	1.97
Euterpe precatoria	-74.13275	2.048583
Euterpe precatoria	-74.07425	1.987472
Euterpe precatoria	-74.069444	2.01
Euterpe precatoria	-74.170083	1.99425
Euterpe precatoria	-84.1035	10.36214
Euterpe precatoria	-69.98893	5.23217
Euterpe precatoria	-73.637882	4.2198
Euterpe precatoria	-83.936372	10.195896
Euterpe precatoria	-71.50488	3.797143
Euterpe precatoria	-71.404327	3.778632
Euterpe precatoria	-71.440357	3.740475
Euterpe precatoria	-71.417229	3.769995
Euterpe precatoria	-75.8696	1.467488
Euterpe precatoria	-62.910596	-9.905
Euterpe precatoria	-58.545	-8.960556
Euterpe precatoria	-75.000299	5.986479
Euterpe precatoria	-74.999965	5.986511
Euterpe precatoria	-60.110617	-3.059708
Euterpe precatoria	-74.36538	0.615617
Euterpe precatoria	-74.517658	0.647514
Euterpe precatoria	-74.872565	5.963516
Euterpe precatoria	-74.864776	5.956207
Euterpe precatoria	-75.076708	6.007175
Euterpe precatoria	-74.923448	5.987704
Euterpe precatoria	-75.093914	6.009567
Euterpe precatoria	-74.125667	6.390567
Euterpe precatoria	-74.850836	5.91583
Euterpe precatoria	-77.589722	2.850556
Euterpe precatoria	-73.73623	6.85851
Euterpe precatoria	-73.793578	7.001044
Euterpe precatoria	-74.994583	6.331361
Euterpe precatoria	-74.948491	6.295883
Euterpe precatoria	-74.926667	6.263778
Euterpe precatoria	-75.902444	1.669167
Euterpe precatoria	-75.90175	1.648028
Euterpe precatoria	-72.80072	-7.628567
Euterpe precatoria	-77.212528	8.032278
Euterpe precatoria	-75.287697	6.984674
Euterpe precatoria	-73.186359	3.918111
Euterpe precatoria	-67.875305	-9.951933
Euterpe precatoria	-73.778192	7.422828
Euterpe precatoria	-66.007946	-11.183686
Euterpe precatoria	-76.286427	0.544452
Euterpe precatoria	-57.21114	3.076823
Euterpe precatoria	-57.304406	3.390891
Euterpe precatoria	-57.21326	2.9672
Euterpe precatoria	-57.289986	3.273014
Euterpe precatoria	-57.060547	2.686886
Euterpe precatoria	-75.211674	6.322652
Euterpe precatoria	-75.586306	1.7105
Euterpe precatoria	-75.605	1.751944
Euterpe precatoria	-75.585667	1.695333
Euterpe precatoria	-76.887994	-0.735573
Euterpe precatoria	-71.776586	3.802446
Euterpe precatoria	-71.868232	3.821293
Euterpe precatoria	-71.876378	3.841077
Euterpe precatoria	-75.0537	5.5102
